09:25,0,1.0
09:30,1,1.0
09:35,2,1.0
09:40,3,1.0
09:45,4,1.0
09:50,5,1.0
09:55,6,1.0
10:00,7,1.0
10:05,8,1.0
10:10,9,1.0
10:15,10,1.0
10:20,11,1.0
10:25,12,1.0
10:30,13,1.0
10:35,14,1.0
10:40,15,1.0
10:45,16,1.0
10:50,17,1.0
10:55,18,1.0
11:00,19,1.0
11:05,20,1.0
11:10,21,1.0
11:15,22,1.0
11:20,23,1.0
11:25,24,0.0
11:30,25,1.0
11:35,26,1.0
11:40,27,1.0
11:45,28,1.0
11:50,29,1.0
11:55,30,1.0
12:00,31,1.0
12:05,32,1.0
12:10,33,1.0
12:15,34,1.0
12:20,35,1.0
12:25,36,1.0
12:30,37,1.0
12:35,38,1.0
12:40,39,1.0
12:45,40,0.0
12:50,41,0.0
12:55,42,0.0
13:00,43,0.0
13:05,44,0.0
13:10,45,0.0
13:15,46,0.0
13:20,47,0.0
13:25,48,0.0
13:30,49,0.0
13:35,50,0.0
13:40,51,0.0
13:45,52,0.0
13:50,53,0.0
13:55,54,0.0
14:00,55,0.0
14:05,56,0.0
14:10,57,0.0
14:15,58,0.0
14:20,59,0.0
